,Text,Target
372,"\xf0\x9d\x90\x86\xf0\x9d\x90\xa2\xf0\x9d\x90\xaf\xf0\x9d\x90\x9e \xf0\x9d\x90\xab\xf0\x9d\x90\x9e\xf0\x9d\x90\xac\xf0\x9d\x90\xa9\xf0\x9d\x90\x9e\xf0\x9d\x90\x9c\xf0\x9d\x90\xad, \xf0\x9d\x90\xad\xf0\x9d\x90\x9a\xf0\x9d\x90\xa4\xf0\x9d\x90\x9e \xf0\x9d\x90\x91\xf0\x9d\x90\x9e\xf0\x9d\x90\xac\xf0\x9d\x90\xa9\xf0\x9d\x90\x9e\xf0\x9d\x90\x9c\xf0\x9d\x90\xad \xf0\x9d\x90\x9e\xf0\x9d\x90\xa5\xf0\x9d\x90\xac\xf0\x9d\x90\x9e \xf0\x9d\x90\x86\xf0\x9d\x90\x8e\xf0\x9d\x90\x8e\xf0\x9d\x90\x83 \xf0\x9d\x90\x81\xf0\x9d\x90\x98\xf0\x9d\x90\x84\n\n\xf0\x9d\x90\xaf\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7 \xf0\x9d\x90\xa0\xf0\x9d\x90\xa8 \xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d \xf0\x9d\x90\xab\xf0\x9d\x90\x9e\xf0\x9d\x90\xaf\xf0\x9d\x90\xa2\xf0\x9d\x90\x9e\xf0\x9d\x90\xb0 \xf0\x9d\x90\xa6\xf0\x9d\x90\xb2 \xf0\x9d\x90\xab\xf0\x9d\x90\x9e\xf0\x9d\x90\xac\xf0\x9d\x90\xae\xf0\x9d\x90\xa6\xf0\x9d\x90\x9e \xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d \xf0\x9d\x90\x9d\xf0\x9d\x90\xa8 \xf0\x9d\x90\xa2\xf0\x9d\x90\xad \xf0\x9d\x90\xa2 \xf0\x9d\x90\x9a\xf0\x9d\x90\xa6 \xf0\x9d\x90\xac\xf0\x9d\x90\xa8 \xf0\x9d\x90\x9b\xf0\x9d\x90\xb3\xf0\x9d\x90\xb2 \xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d \xf0\x9d\x90\xb0\xf0\x9d\x90\xa1\xf0\x9d\x90\xab\xf0\x9d\x90\x9e\xf0\x9d\x90\x9e \xf0\x9d\x90\x9a\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\x9e \xf0\x9d\x90\xb2\xf0\x9d\x90\xa2\xf0\x9d\x90\xae \xf0\x9d\x90\x9f\xf0\x9d\x90\xab\xf0\x9d\x90\xa6\n\nThis is the message I received on LinkedIn from a so called educated professional and I BLOCKED\n\nYou can see his way of writing message even he cant write a correct SPELLING of name and cant even know WHERE Im from which is all good written in MY PROFILE\n\nFYI, I am not your slave neither Im disrespecting anyone nor Im asking you to come for the guidance of resume preparation\n\nIm sharing my knowledge and expertise to help and empower others to bring back on their feet\n\n\xf0\x9d\x90\x88\xf0\x9d\x90\x9f \xf0\x9d\x90\xb2\xf0\x9d\x90\xa8\xf0\x9d\x90\xae \xf0\x9d\x90\x9d\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xad \xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xaf\xf0\x9d\x90\x9e \xf0\x9d\x90\x9e\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\xaa\xf0\x9d\x90\xae\xf0\x9d\x90\x9e\xf0\x9d\x90\xad\xf0\x9d\x90\xad\xf0\x9d\x90\x9e\xf0\x9d\x90\xac \xf0\x9d\x90\xa1\xf0\x9d\x90\xa8\xf0\x9d\x90\xb0 \xf0\x9d\x90\xad\xf0\x9d\x90\xa8 \xf0\x9d\x90\x9a\xf0\x9d\x90\xa9\xf0\x9d\x90\xa9\xf0\x9d\x90\xab\xf0\x9d\x90\xa8\xf0\x9d\x90\x9a\xf0\x9d\x90\x9c\xf0\x9d\x90\xa1 \xf0\x9d\x90\xac\xf0\x9d\x90\xa8\xf0\x9d\x90\xa6\xf0\x9d\x90\x9e\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\x9e \xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xa7 \xf0\x9d\x90\xa4\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d\xf0\x9d\x90\xa5\xf0\x9d\x90\xb2 \xf0\x9d\x90\x9d\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xad \xf0\x9d\x90\x9b\xf0\x9d\x90\xa8\xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xab \xf0\x9d\x90\xa6\xf0\x9d\x90\x9e \xf0\x9d\x90\xb0\xf0\x9d\x90\xa2\xf0\x9d\x90\xad\xf0\x9d\x90\xa1 \xf0\x9d\x90\xb2\xf0\x9d\x90\xa8\xf0\x9d\x90\xae\xf0\x9d\x90\xab \xf0\x9d\x90\xae\xf0\x9d\x90\xa7\xf0\x9d\x90\xa9\xf0\x9d\x90\xab\xf0\x9d\x90\xa8\xf0\x9d\x90\x9f\xf0\x9d\x90\x9e\xf0\x9d\x90\xac\xf0\x9d\x90\xac\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5 \xf0\x9d\x90\xa6\xf0\x9d\x90\x9e\xf0\x9d\x90\xac\xf0\x9d\x90\xac\xf0\x9d\x90\x9a\xf0\x9d\x90\xa0\xf0\x9d\x90\x9e\xf0\x9d\x90\xac, \xf0\x9d\x90\x88\xf0\x9d\x90\xaf\xf0\x9d\x90\x9e \xf0\x9d\x90\xa6\xf0\x9d\x90\xa2\xf0\x9d\x90\xa5\xf0\x9d\x90\xa5\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7 \xf0\x9d\x90\x9b\xf0\x9d\x90\x9e\xf0\x9d\x90\xad\xf0\x9d\x90\xad\xf0\x9d\x90\x9e\xf0\x9d\x90\xab \xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\xa0\xf0\x9d\x90\xac \xf0\x9d\x90\xad\xf0\x9d\x90\xa8 \xf0\x9d\x90\x9d\xf0\x9d\x90\xa8 \xf0\x9d\x90\x9f\xf0\x9d\x90\xa8\xf0\x9d\x90\xab \xf0\x9d\x90\xa8\xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\xac\n\nIve so many other people who knows the value that Im providing them to achieve their Dream Career, theyre really good and I appreciate them immensely and vice versa\n\nconnect/follow if youre struggling to get Interview Offers, I welcome everyone """,0
373,"Recruiter: Whats your current CTC?\nSahaj: \xe2\x80\x94\xe2\x80\x94\xe2\x80\x94Silence\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n\nRecruiter: Sahaj?\nSahaj: Why do you want to know my current CTC?\n\nRecruiter: I want to check if you are in our salary range.\n: Well, What\xe2\x80\x99s your budget?, Ill tell you if I fit there.\n\nRecruiter: Sahaj you know, its part of the interview.\n: That\xe2\x80\x99s why I am saying I\xe2\x80\x99ll tell you my expectation and you tell me If that is in the range?\n\nRecruiter: You know you will have to share your salary slips in Background verification!\n: Ok but why my current salary is so important?\n\nRecruiter: Uhhh\xe2\x80\xa6..\n: Just say, so you can pay me 10-15% more than that!\n\nHung up.\n\nSomething that should never happen is a daily routine in our industry and people are struggling.\n\nExample -\n\nI created a resume for my client, It worked, He got calls from all big4 and consulting firms, got 3 offer letters as well but he had to reject all 3 because The CTC is really low and he knows that he will struggle in the future if he says Yes.\n\nP.S - Recruiter, HR is not to be blamed for this!\n\nUSA and UK have a Salary history ban law and It\xe2\x80\x99s time that we also stop judging people on the last CTC.\n\nLet me know if you support this or if it happened to you! """,0
374,"Our Grab India team has recently hosted an internal TED talk event \xe2\x80\x98Intrapreneurship: Innovation and Passion\xe2\x80\x99, where we invited external guests to participate in it. The panel discussion was led by Kavitha Rao, Director of Learners Route, and we also had the honour of having panelist , former CEO of Conzerv to share on the topic together with our Head of Engineering for Grab Financial Group and Site Lead for India .\n\nIntrapreneurship creates an entrepreneurial environment by allowing employees to use their entrepreneurial skills for the benefit of both the organization and the employee, providing them with the freedom to experiment and potential to grow. The panel discussed on several key points, such as keeping the spirit of innovation alive and the qualities that foster creativity. We hope that our Grabbers had insightful key takeaways from our virtual event, and we look forward to hosting more! ",0
375,"Data Sutram is hiring for #datascientist.\n\nIf you have a keen insight into data, and want to bring out a well-knit story out of the chaos, join the foremost company in the country.\n\nSend in your CV and Cover Letter to ",1
376,"Satya Nadella : CEO Microsoft\nKunal Shah: Founded Cred & FreeCharge\nRitesh Agarwal: Founder OYO\nSandeep Aggarwal: Founder of ShopClues and Droom,\nAPJ Abdul Kalam ,\nand countless others.\n\nThey didn\t go to IIT and yet became extremely successful.\n\nSachin & Binny Bansal : founded Flipkart and pioneered Indian startup ecosystem\nDeepinder Goyal: Founder of Zomato\nBhavish Aggarwal: Founder of Ola Cabs\nSundar Pichai : CEO of Alphabet\nManohar Parrikar: Former Chief minister of Goa and former Minister of defence Of India\n\nThey went to IIT and became extremely successful.\n\n\nMy point is: "" Every successful person is not an IITian and every IITian is not a successful person.""\n\nLabelling a college student Tier 1/2/3 and looking down upon them is as atrocious as talking about casteism in India.\nLet\s show mutual respect based on an individual\s knowledge and wisdom\n\nCan\t agree more -\nDo you agree ? ",0
377,"""Every mountain top is within reach if you just keep climbing.""\n\nWe feel immense pleasure to introduce you to DIVYANK GOYAL who secured 11th rank in Scaler CodeX.\nScaler CodeX is a pan-India coding contest for software developers, conducted by\n\nThere were 6k participants where Divyank surely shined by getting such a great result. He also received \xe2\x82\xb95000 and 400 scaler coins as prize.\n\nWe congratulate Divyank and wish him best of luck for his future endeavours. ",0
378,"I feel for everyone who has to graduate online these days due to pandemic.\n\nThe feeling of being in the campus, meeting your entire batch, sitting in the class, going to hang out at canteen with your batch mates, roaming around the campus with parents and friends....\nEverything for One Last Time.\n\nWe were fortunate enough to go through our graduation on campus in 2019, and I hope that everyone gets to enjoy this day like they are supposed to very soon... ",0
379,"Im Vandana Saini Recruiting for PAN #INDIA.\nApply at :https://lnkd.in/gZGscPd\nPlease Hit like or comment \xe2\x80\x98Interested\xe2\x80\x99 so that I can review your profile.\n6138 \xe2\x80\x93 Vacancies\n307 \xe2\x80\x93 Jobs\n161 \xe2\x80\x93 Recruiters\n13569\xe2\x80\x93 Candidates\nFor any further query, kindly call us at 011-45000145 """,1
380,Sonal Kushwaha and I developed Code Box which is a chrome extension that helps you avoid saving multiple bookmarks and get all your programming websites in one page!\n\nRefer to the video in comments to learn more and for setup guide! ,0
381,"Today I conclude my last day at Amazon.com\n\nExplored a lot.\nLearned a lot.\nGrown a lot.\n\nIt has a been quite the 1 year adventure and I only regret not meeting most of my teammates in person. In terms of engineering, the most important thing I learned was to stay curious and understand your system as much as possible. In terms of personal growth, Ive learned how valuable it is to be independent and learn as much as you can on your own. Youll surprise yourself with how much youre actually capable of doing.\n\nIn my life story, this chapter at Amazon has ended and now Im ready to begin my next chapter at Microsoft """,0
382,"Six years at Zynga today. Six games, three studios, two continents and a whole lot of fun. ",0
383,"The Most Cursed Entrepreneur of India, turning Stones into the Bridges..!!\n\nIn India, its not easy to be a Leader. Agree?\n\nJai hind \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 """,0
384,Happy Civil Services Day to all the mates out there \xf0\x9f\x99\x82\n\n#JaiHind\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 ,0
385,"Im Rupali Singh Recruiting for PAN #INDIA.\nApply at :https://lnkd.in/gZGscPd\nPlease Hit like or comment \xe2\x80\x98Interested\xe2\x80\x99 so that I can review your profile.\n6138 \xe2\x80\x93 Vacancies\n278 \xe2\x80\x93 Jobs\n161 \xe2\x80\x93 Recruiters\n13590\xe2\x80\x93 Candidates\nFor any further query, kindly call us at 011-45000144 """,1
386,"Your A/C XXXXXX is credited With Rs XXXXX on dd/mm/yyyy. Avbl Bal: Rs XXXXXXX info: Salary PAYMENT-By SALARY.\n\nIn this pandemic, if you are getting this message then you are working in the most trusted organization & dont look for a job elsewhere.\n\nGive the chance to those people who lost their jobs due to covid-19 and also support freshers in this pandemic situation.\n\nIf there ever was a time to be grateful for what you have, it is this time """,0
387,"Hi everyone!\n\nWanted to take this opportunity to celebrate the start of my summer internship journey with in the role of Business Development.\nSpecial thanks to , and the entire onboarding team for providing us with a warm welcome and a great deal of insight into the thriving business model of one of Indias fastest growing and most exciting unicorn.\nNeedless to say, I am beyond delighted to receive this opportunity to enrich myself and learn from a diverse and talented assortment of driven individuals putting their best foot forward towards Building Bharat, enabling and empowering one small business at a time! """,0
388,Woke up today and the first thing I saw was Sambhav and me on the Forbes 30 under 30 Asia List\xf0\x9f\x8f\x85\n\nThe last 18 months have been about a lot of first time experiences including this one \xf0\x9f\xa4\x93\nSuper super grateful for being on this list along with \xf0\x9f\xa7\xa1 ,0
389,JOIN OUR TEAM\nURGENTLY CORPORATE STAFF REQUIRED\n1 Customer relation executive\n2 Administrator\n3 Telecaller\n4 Back office\n5 BDM\n6 Digital marketing executive\n7 Placement Manager\n8 Tele Sales\n9 HR assistant\n10 HR recruiter\nLOCATION : PAN INDIA\nAPPLY AT :\nFor any further query reach us at 011-45000144 ,1
390,"Exploring Digital Marketing Field was so great, I would like to thank Udemy for this great course. ",0
391,"Ankit Jhawar, Product Manager, has been spearheading content initiatives that results in more than 3 million views each month. He shares his love for customer delight and the work dynamics at Myntra.\n\n\xe2\x80\x9cAt the core of our product success stories, lies the analytics, dedicated engineering bandwidth and stunning UI/UX. Together, we\xe2\x80\x99ve been able to design personalized feeds based on our customers affinities and established a platform where our customers never get bored.\n\nThe work dynamics here, always keep you moving. There\xe2\x80\x99s a culture of openness where everyone\xe2\x80\x99s perspectives and opinions are welcomed. I love taking on new challenges with my team and devise meticulous strategies to succeed. Myntra has given me great visibility across various vertices which have paced up my growth and pushed me to perform well.\xe2\x80\x9d\n\nVisit to learn more """,0
392,"LinkedIn profile recommendations as client reviews for freelancers.\n\nRecently I posted my freelance journey and many asked me about how can we convince our next clients, about our work with previous clients ?\n\nI would suggest you to ask your previous clients/employer to write you a recommendation in your LinkedIn profile.\n\nI know freelancing websites have star rating system, but until is not coming up with its new set of features for freelancers, you can utilize LinkedIn recommendations and show to your next clients.\n\nThis is how you can utilize, LinkedIns already available features for freelancing.\n\nI will keep sharing my freelance experiences, ask your questions in the comments please. """,0
